sportsbook,sport,game_id,team,odds_decimal,commence_time,status,scrape_time
betrivers,nhl,flyers__penguins,flyers,1.72,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:23:10Z
bovada,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:21:11Z
bovada,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:21:11Z
fanduel,nhl,golden knights__mammoth,mammoth,2.06,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:22:59Z
fanduel,nhl,golden knights__mammoth,golden knights,1.78,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:22:59Z
draftkings,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:22:57Z
draftkings,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:22:57Z
betmgm,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:23:46Z
betmgm,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:23:46Z
betrivers,nhl,golden knights__mammoth,mammoth,2.02,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:23:10Z
betrivers,nhl,golden knights__mammoth,golden knights,1.82,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:23:10Z
bovada,nhl,golden knights__mammoth,mammoth,2.02,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:21:11Z
bovada,nhl,golden knights__mammoth,golden knights,1.82,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:21:11Z
draftkings,nhl,bruins__sabres,sabres,2.42,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:22:57Z
draftkings,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:22:57Z
betmgm,nhl,bruins__sabres,sabres,2.4,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:23:46Z
betmgm,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:23:46Z
fanduel,nhl,bruins__sabres,sabres,2.38,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:22:59Z
fanduel,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:22:59Z
betrivers,nhl,bruins__sabres,sabres,2.5,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:23:10Z
betrivers,nhl,bruins__sabres,bruins,1.55,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:23:10Z
bovada,nhl,bruins__sabres,sabres,2.47,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:21:11Z
bovada,nhl,bruins__sabres,bruins,1.58,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:21:11Z
fanduel,nhl,stars__wild,stars,1.78,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:22:59Z
fanduel,nhl,stars__wild,wild,2.06,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:22:59Z
betrivers,nhl,stars__wild,stars,1.7,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:23:10Z
betrivers,nhl,stars__wild,wild,2.17,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:23:10Z
draftkings,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:22:57Z
draftkings,nhl,stars__wild,wild,2.1,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:22:57Z
betmgm,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:23:46Z
betmgm,nhl,stars__wild,wild,2.05,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:23:46Z
bovada,nhl,stars__wild,stars,1.75,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:21:11Z
bovada,nhl,stars__wild,wild,2.12,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:21:11Z
fanduel,nhl,ducks__oilers,oilers,2.42,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:22:59Z
fanduel,nhl,ducks__oilers,ducks,1.58,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:22:59Z
draftkings,nhl,ducks__oilers,oilers,2.45,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:22:57Z
draftkings,nhl,ducks__oilers,ducks,1.57,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:22:57Z
betmgm,nhl,ducks__oilers,oilers,2.4,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:23:46Z
betmgm,nhl,ducks__oilers,ducks,1.59,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:23:46Z
betrivers,nhl,ducks__oilers,oilers,2.43,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:23:10Z
betrivers,nhl,ducks__oilers,ducks,1.57,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:23:10Z
bovada,nhl,ducks__oilers,oilers,2.45,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:21:11Z
bovada,nhl,ducks__oilers,ducks,1.59,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:21:11Z
fanduel,nhl,lightning__montréal canadiens,lightning,2.4,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:22:59Z
fanduel,nhl,lightning__montréal canadiens,montréal canadiens,1.59,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:22:59Z
betmgm,nhl,lightning__montréal canadiens,lightning,2.45,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:23:46Z
betmgm,nhl,lightning__montréal canadiens,montréal canadiens,1.56,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:23:46Z
betrivers,nhl,lightning__montréal canadiens,lightning,2.43,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:23:10Z
betrivers,nhl,lightning__montréal canadiens,montréal canadiens,1.56,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:23:10Z
draftkings,nhl,lightning__montréal canadiens,lightning,2.45,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:22:57Z
draftkings,nhl,lightning__montréal canadiens,montréal canadiens,1.57,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:22:57Z
bovada,nhl,lightning__montréal canadiens,lightning,2.47,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:21:11Z
bovada,nhl,lightning__montréal canadiens,montréal canadiens,1.58,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:21:11Z
fanduel,nhl,flyers__hurricanes,hurricanes,1.52,2026-05-05T23:00:09Z,upcoming,2026-04-27T20:22:59Z
fanduel,nhl,flyers__hurricanes,flyers,2.6,2026-05-05T23:00:09Z,upcoming,2026-04-27T20:22:59Z
fanduel,nhl,hurricanes__penguins,hurricanes,1.5,2026-05-05T23:00:24Z,upcoming,2026-04-27T20:22:59Z
fanduel,nhl,hurricanes__penguins,penguins,2.64,2026-05-05T23:00:24Z,upcoming,2026-04-27T20:22:59Z
fanduel,nhl,avalanche__wild,avalanche,1.54,2026-05-06T23:00:15Z,upcoming,2026-04-27T20:22:59Z
fanduel,nhl,avalanche__wild,wild,2.52,2026-05-06T23:00:15Z,upcoming,2026-04-27T20:22:59Z
fanduel,nhl,avalanche__stars,avalanche,1.54,2026-05-06T23:00:19Z,upcoming,2026-04-27T20:22:59Z
fanduel,nhl,avalanche__stars,stars,2.52,2026-05-06T23:00:19Z,upcoming,2026-04-27T20:22:59Z
sportsbook,sport,game_id,team,odds_decimal,commence_time,status,scrape_time
fanduel,nhl,flyers__penguins,penguins,2.14,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:28:45Z
fanduel,nhl,flyers__penguins,flyers,1.73,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:28:45Z
draftkings,nhl,flyers__penguins,penguins,2.14,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:28:45Z
draftkings,nhl,flyers__penguins,flyers,1.74,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:28:45Z
betmgm,nhl,flyers__penguins,penguins,2.15,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:27:59Z
betmgm,nhl,flyers__penguins,flyers,1.74,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:27:59Z
betrivers,nhl,flyers__penguins,penguins,2.15,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:27:58Z
betrivers,nhl,flyers__penguins,flyers,1.72,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:27:58Z
bovada,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:24:54Z
bovada,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:24:54Z
fanduel,nhl,golden knights__mammoth,mammoth,2.06,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:28:45Z
fanduel,nhl,golden knights__mammoth,golden knights,1.78,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:28:45Z
draftkings,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:28:45Z
draftkings,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:28:45Z
betmgm,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:27:59Z
betmgm,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:27:59Z
betrivers,nhl,golden knights__mammoth,mammoth,2.02,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:27:58Z
betrivers,nhl,golden knights__mammoth,golden knights,1.82,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:27:58Z
bovada,nhl,golden knights__mammoth,mammoth,2.05,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:24:54Z
bovada,nhl,golden knights__mammoth,golden knights,1.8,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:24:54Z
draftkings,nhl,bruins__sabres,sabres,2.42,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:28:45Z
draftkings,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:28:45Z
betmgm,nhl,bruins__sabres,sabres,2.4,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:27:59Z
betmgm,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:27:59Z
fanduel,nhl,bruins__sabres,sabres,2.38,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:28:45Z
fanduel,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:28:45Z
betrivers,nhl,bruins__sabres,sabres,2.5,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:27:58Z
betrivers,nhl,bruins__sabres,bruins,1.55,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:27:58Z
bovada,nhl,bruins__sabres,sabres,2.45,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:24:54Z
bovada,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:24:54Z
fanduel,nhl,stars__wild,stars,1.78,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:28:45Z
fanduel,nhl,stars__wild,wild,2.06,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:28:45Z
betrivers,nhl,stars__wild,stars,1.7,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:27:58Z
betrivers,nhl,stars__wild,wild,2.17,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:27:58Z
draftkings,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:28:45Z
draftkings,nhl,stars__wild,wild,2.1,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:28:45Z
betmgm,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:27:59Z
betmgm,nhl,stars__wild,wild,2.05,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:27:59Z
bovada,nhl,stars__wild,stars,1.75,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:24:54Z
bovada,nhl,stars__wild,wild,2.12,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:24:54Z
fanduel,nhl,ducks__oilers,oilers,2.42,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:28:45Z
fanduel,nhl,ducks__oilers,ducks,1.58,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:28:45Z
draftkings,nhl,ducks__oilers,oilers,2.45,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:28:45Z
draftkings,nhl,ducks__oilers,ducks,1.57,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:28:45Z
betmgm,nhl,ducks__oilers,oilers,2.4,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:27:59Z
betmgm,nhl,ducks__oilers,ducks,1.59,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:27:59Z
betrivers,nhl,ducks__oilers,oilers,2.43,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:27:58Z
betrivers,nhl,ducks__oilers,ducks,1.57,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:27:58Z
bovada,nhl,ducks__oilers,oilers,2.45,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:24:54Z
bovada,nhl,ducks__oilers,ducks,1.59,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:24:54Z
fanduel,nhl,lightning__montréal canadiens,lightning,2.4,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:28:45Z
fanduel,nhl,lightning__montréal canadiens,montréal canadiens,1.59,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:28:45Z
betmgm,nhl,lightning__montréal canadiens,lightning,2.45,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:27:59Z
betmgm,nhl,lightning__montréal canadiens,montréal canadiens,1.56,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:27:59Z
betrivers,nhl,lightning__montréal canadiens,lightning,2.43,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:27:58Z
betrivers,nhl,lightning__montréal canadiens,montréal canadiens,1.56,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:27:58Z
draftkings,nhl,lightning__montréal canadiens,lightning,2.45,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:28:45Z
draftkings,nhl,lightning__montréal canadiens,montréal canadiens,1.57,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:28:45Z
bovada,nhl,lightning__montréal canadiens,lightning,2.47,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:24:54Z
bovada,nhl,lightning__montréal canadiens,montréal canadiens,1.58,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:24:54Z
fanduel,nhl,flyers__hurricanes,hurricanes,1.52,2026-05-05T23:00:09Z,upcoming,2026-04-27T20:28:45Z
fanduel,nhl,flyers__hurricanes,flyers,2.6,2026-05-05T23:00:09Z,upcoming,2026-04-27T20:28:45Z
fanduel,nhl,hurricanes__penguins,hurricanes,1.5,2026-05-05T23:00:24Z,upcoming,2026-04-27T20:28:45Z
fanduel,nhl,hurricanes__penguins,penguins,2.64,2026-05-05T23:00:24Z,upcoming,2026-04-27T20:28:45Z
fanduel,nhl,avalanche__wild,avalanche,1.54,2026-05-06T23:00:15Z,upcoming,2026-04-27T20:28:45Z
fanduel,nhl,avalanche__wild,wild,2.52,2026-05-06T23:00:15Z,upcoming,2026-04-27T20:28:45Z
fanduel,nhl,avalanche__stars,avalanche,1.54,2026-05-06T23:00:19Z,upcoming,2026-04-27T20:28:45Z
fanduel,nhl,avalanche__stars,stars,2.52,2026-05-06T23:00:19Z,upcoming,2026-04-27T20:28:45Z
sportsbook,sport,game_id,team,odds_decimal,commence_time,status,scrape_time
fanduel,nhl,flyers__penguins,penguins,2.14,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:33:41Z
fanduel,nhl,flyers__penguins,flyers,1.73,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:33:41Z
draftkings,nhl,flyers__penguins,penguins,2.14,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:33:24Z
draftkings,nhl,flyers__penguins,flyers,1.74,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:33:24Z
betmgm,nhl,flyers__penguins,penguins,2.15,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:33:00Z
betmgm,nhl,flyers__penguins,flyers,1.74,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:33:00Z
betrivers,nhl,flyers__penguins,penguins,2.15,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:33:38Z
betrivers,nhl,flyers__penguins,flyers,1.72,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:33:38Z
bovada,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:32:18Z
bovada,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:32:18Z
fanduel,nhl,golden knights__mammoth,mammoth,2.06,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:33:41Z
fanduel,nhl,golden knights__mammoth,golden knights,1.78,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:33:41Z
draftkings,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:33:24Z
draftkings,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:33:24Z
betmgm,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:33:00Z
betmgm,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:33:00Z
betrivers,nhl,golden knights__mammoth,mammoth,2.02,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:33:38Z
betrivers,nhl,golden knights__mammoth,golden knights,1.82,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:33:38Z
bovada,nhl,golden knights__mammoth,mammoth,2.05,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:32:18Z
bovada,nhl,golden knights__mammoth,golden knights,1.8,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:32:18Z
draftkings,nhl,bruins__sabres,sabres,2.42,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:33:24Z
draftkings,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:33:24Z
betmgm,nhl,bruins__sabres,sabres,2.4,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:33:00Z
betmgm,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:33:00Z
fanduel,nhl,bruins__sabres,sabres,2.38,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:33:41Z
fanduel,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:33:41Z
betrivers,nhl,bruins__sabres,sabres,2.5,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:33:38Z
betrivers,nhl,bruins__sabres,bruins,1.55,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:33:38Z
bovada,nhl,bruins__sabres,sabres,2.45,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:32:18Z
bovada,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:32:18Z
fanduel,nhl,stars__wild,stars,1.78,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:33:41Z
fanduel,nhl,stars__wild,wild,2.06,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:33:41Z
betrivers,nhl,stars__wild,stars,1.7,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:33:38Z
betrivers,nhl,stars__wild,wild,2.17,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:33:38Z
draftkings,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:33:24Z
draftkings,nhl,stars__wild,wild,2.1,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:33:24Z
betmgm,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:33:00Z
betmgm,nhl,stars__wild,wild,2.05,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:33:00Z
bovada,nhl,stars__wild,stars,1.75,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:32:18Z
bovada,nhl,stars__wild,wild,2.12,2026-04-29T00:00:00Z,upcoming,2026-04-27T20:32:18Z
fanduel,nhl,ducks__oilers,oilers,2.42,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:33:41Z
fanduel,nhl,ducks__oilers,ducks,1.58,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:33:41Z
draftkings,nhl,ducks__oilers,oilers,2.45,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:33:24Z
draftkings,nhl,ducks__oilers,ducks,1.57,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:33:24Z
betmgm,nhl,ducks__oilers,oilers,2.4,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:33:00Z
betmgm,nhl,ducks__oilers,ducks,1.59,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:33:00Z
betrivers,nhl,ducks__oilers,oilers,2.43,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:33:38Z
betrivers,nhl,ducks__oilers,ducks,1.57,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:33:38Z
bovada,nhl,ducks__oilers,oilers,2.45,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:32:18Z
bovada,nhl,ducks__oilers,ducks,1.59,2026-04-29T02:00:00Z,upcoming,2026-04-27T20:32:18Z
fanduel,nhl,lightning__montréal canadiens,lightning,2.4,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:33:41Z
fanduel,nhl,lightning__montréal canadiens,montréal canadiens,1.59,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:33:41Z
betmgm,nhl,lightning__montréal canadiens,lightning,2.45,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:33:00Z
betmgm,nhl,lightning__montréal canadiens,montréal canadiens,1.56,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:33:00Z
betrivers,nhl,lightning__montréal canadiens,lightning,2.43,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:33:38Z
betrivers,nhl,lightning__montréal canadiens,montréal canadiens,1.56,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:33:38Z
draftkings,nhl,lightning__montréal canadiens,lightning,2.45,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:33:24Z
draftkings,nhl,lightning__montréal canadiens,montréal canadiens,1.57,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:33:24Z
bovada,nhl,lightning__montréal canadiens,lightning,2.47,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:32:18Z
bovada,nhl,lightning__montréal canadiens,montréal canadiens,1.58,2026-04-29T23:00:00Z,upcoming,2026-04-27T20:32:18Z
fanduel,nhl,flyers__hurricanes,hurricanes,1.52,2026-05-05T23:00:09Z,upcoming,2026-04-27T20:33:41Z
fanduel,nhl,flyers__hurricanes,flyers,2.6,2026-05-05T23:00:09Z,upcoming,2026-04-27T20:33:41Z
fanduel,nhl,hurricanes__penguins,hurricanes,1.5,2026-05-05T23:00:24Z,upcoming,2026-04-27T20:33:41Z
fanduel,nhl,hurricanes__penguins,penguins,2.64,2026-05-05T23:00:24Z,upcoming,2026-04-27T20:33:41Z
fanduel,nhl,avalanche__wild,avalanche,1.54,2026-05-06T23:00:15Z,upcoming,2026-04-27T20:33:41Z
fanduel,nhl,avalanche__wild,wild,2.52,2026-05-06T23:00:15Z,upcoming,2026-04-27T20:33:41Z
fanduel,nhl,avalanche__stars,avalanche,1.54,2026-05-06T23:00:19Z,upcoming,2026-04-27T20:33:41Z
fanduel,nhl,avalanche__stars,stars,2.52,2026-05-06T23:00:19Z,upcoming,2026-04-27T20:33:41Z
sportsbook,sport,game_id,team,odds_decimal,commence_time,status,scrape_time
fanduel,nhl,flyers__penguins,penguins,2.14,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:38:25Z
fanduel,nhl,flyers__penguins,flyers,1.73,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:38:25Z
draftkings,nhl,flyers__penguins,penguins,2.14,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:38:03Z
draftkings,nhl,flyers__penguins,flyers,1.74,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:38:03Z
betmgm,nhl,flyers__penguins,penguins,2.15,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:37:03Z
betmgm,nhl,flyers__penguins,flyers,1.74,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:37:03Z
betrivers,nhl,flyers__penguins,penguins,2.15,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:38:26Z
betrivers,nhl,flyers__penguins,flyers,1.72,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:38:26Z
bovada,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:35:55Z
bovada,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T20:35:55Z
fanduel,nhl,golden knights__mammoth,mammoth,2.06,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:38:25Z
fanduel,nhl,golden knights__mammoth,golden knights,1.78,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:38:25Z
draftkings,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:38:03Z
draftkings,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:38:03Z
betmgm,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:37:03Z
betmgm,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:37:03Z
betrivers,nhl,golden knights__mammoth,mammoth,2.02,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:38:26Z
betrivers,nhl,golden knights__mammoth,golden knights,1.82,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:38:26Z
bovada,nhl,golden knights__mammoth,mammoth,2.05,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:35:55Z
bovada,nhl,golden knights__mammoth,golden knights,1.8,2026-04-28T01:40:00Z,upcoming,2026-04-27T20:35:55Z
draftkings,nhl,bruins__sabres,sabres,2.42,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:38:03Z
draftkings,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:38:03Z
betmgm,nhl,bruins__sabres,sabres,2.4,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:37:03Z
betmgm,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:37:03Z
fanduel,nhl,bruins__sabres,sabres,2.38,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:38:25Z
fanduel,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:38:25Z
betrivers,nhl,bruins__sabres,sabres,2.5,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:38:26Z
betrivers,nhl,bruins__sabres,bruins,1.55,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:38:26Z
bovada,nhl,bruins__sabres,sabres,2.45,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:35:55Z
bovada,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T20:35:55Z
