sportsbook,sport,game_id,team,odds_decimal,commence_time,status,scrape_time
fanduel,mlb,rangers__tigers,tigers,1.83,2026-05-03T23:21:00Z,upcoming,2026-05-03T17:43:38Z
fanduel,mlb,rangers__tigers,rangers,2.02,2026-05-03T23:21:00Z,upcoming,2026-05-03T17:43:38Z
draftkings,mlb,rangers__tigers,tigers,1.79,2026-05-03T23:21:00Z,upcoming,2026-05-03T17:43:22Z
draftkings,mlb,rangers__tigers,rangers,2.04,2026-05-03T23:21:00Z,upcoming,2026-05-03T17:43:22Z
betrivers,mlb,rangers__tigers,tigers,1.76,2026-05-03T23:21:00Z,upcoming,2026-05-03T17:43:21Z
betrivers,mlb,rangers__tigers,rangers,2.06,2026-05-03T23:21:00Z,upcoming,2026-05-03T17:43:21Z
betmgm,mlb,rangers__tigers,tigers,1.83,2026-05-03T23:21:00Z,upcoming,2026-05-03T17:43:22Z
betmgm,mlb,rangers__tigers,rangers,2.0,2026-05-03T23:21:00Z,upcoming,2026-05-03T17:43:22Z
bovada,mlb,rangers__tigers,tigers,1.76,2026-05-03T23:21:00Z,upcoming,2026-05-03T17:43:18Z
bovada,mlb,rangers__tigers,rangers,2.09,2026-05-03T23:21:00Z,upcoming,2026-05-03T17:43:18Z
