sportsbook,sport,game_id,team,odds_decimal,commence_time,status,scrape_time
bovada,nba,spurs__timberwolves,spurs,6.5,2026-05-05T01:40:00Z,upcoming,2026-05-03T17:41:37Z
bovada,nba,spurs__timberwolves,timberwolves,1.12,2026-05-05T01:40:00Z,upcoming,2026-05-03T17:41:37Z
betmgm,nba,spurs__timberwolves,spurs,7.0,2026-05-05T01:40:00Z,upcoming,2026-05-03T17:43:11Z
betmgm,nba,spurs__timberwolves,timberwolves,1.11,2026-05-05T01:40:00Z,upcoming,2026-05-03T17:43:11Z
draftkings,nba,lakers__thunder,thunder,8.0,2026-05-06T01:40:00Z,upcoming,2026-05-03T17:42:53Z
draftkings,nba,lakers__thunder,lakers,1.09,2026-05-06T01:40:00Z,upcoming,2026-05-03T17:42:53Z
fanduel,nba,lakers__thunder,thunder,9.1,2026-05-06T01:40:00Z,upcoming,2026-05-03T17:43:31Z
fanduel,nba,lakers__thunder,lakers,1.07,2026-05-06T01:40:00Z,upcoming,2026-05-03T17:43:31Z
betrivers,nba,lakers__thunder,thunder,8.5,2026-05-06T01:40:00Z,upcoming,2026-05-03T17:43:12Z
betrivers,nba,lakers__thunder,lakers,1.07,2026-05-06T01:40:00Z,upcoming,2026-05-03T17:43:12Z
bovada,nba,lakers__thunder,thunder,8.5,2026-05-06T01:40:00Z,upcoming,2026-05-03T17:41:37Z
bovada,nba,lakers__thunder,lakers,1.07,2026-05-06T01:40:00Z,upcoming,2026-05-03T17:41:37Z
betmgm,nba,lakers__thunder,thunder,8.75,2026-05-06T01:40:00Z,upcoming,2026-05-03T17:43:11Z
betmgm,nba,lakers__thunder,lakers,1.07,2026-05-06T01:40:00Z,upcoming,2026-05-03T17:43:11Z
